"","spp","FEATUREID","HUC8","StreamOrde","Pathlength","ArbolateSu","AreaSqKM_1","TotDASqKM","Q0001E","V0001E","Qincr0001E","TEMP0001","PPT0001","PET0001","QLOSS0001","Q0001E_01","Q0001E_02","Q0001E_03","Q0001E_04","Q0001E_05","Q0001E_06","Q0001E_07","Q0001E_08","Q0001E_09","Q0001E_10","Q0001E_11","Q0001E_12","RunOffV","MinMonthly","NLCD11P","NLCD21P","NLCD22P","NLCDUrbanP","NLCDForestP","NLCD52P","NLCD71P","NLCD81P","NLCD82P","NLCD95P","NLCD11PC","NLCD21PC","NLCD22PC","NLCDUrbanPC","NLCDForestPC","NLCD52PC","NLCD71PC","NLCD81PC","NLCD82PC","NLCD95PC","slope_MEAN","road_density_MEAN","tfactor_MEAN","water_table_MEAN","erodability_MEAN","VALUE_11","VALUE_21","VALUE_22","VALUE_23_24","VALUE_FOREST","VALUE_52","VALUE_71","VALUE_81","VALUE_82","VALUE_95","PctRipForest","PctRipWetland","cold","cool","warm","Crossings","AnimalOpsCount","NPDESCount"
"651","background",9750448,3050101,2,677.828,11.729,0.7821,14.3883,13.78,1.14521,0.64626,11.86385,1280.74,656.42167,0,12.201,14.957,19.343,17.154,14.752,13.474,10.037,11.873,24.356,33.689,27.445,14.362,628.22,13.4764,0,0,0,0,100,0,0,0,0,0,0,2.902358,0,0,95.696503,0.456621,0.018765,0.894477,0,0,18.23909441,2.469742482,3.452243959,84,0.274246264,0,0,0,0,34200,0,0,0,0,0,1,0,100,0,0,0,0,0
"652","background",9751534,3050101,1,611.541,3.608,4.7592,4.7592,3.097,0.95665,3.09687,12.9017,1327.56,705.22117,0,4.898,5.02,5.521,4.499,3.821,2.701,1.194,0.764,0.75,8.646,9.106,4.648,581.096,11.7313,0,1.02118,0,0,95.537065,2.590772,0.208018,0.302572,0,0,0,1.02118,0,0,95.537065,2.590772,0.208018,0.302572,0,0,11.18380322,0.774651808,4.325383305,64.77104377,0.244498481,0,4500,0,0,124200,0,0,9900,0,0,0.897574124,0,0,0,100,1,0,0
"653","background",9752372,3050101,1,619.349,1.887,2.3805,2.3805,1.284,0.74576,1.28429,14.34371,1274.42,772.29711,0,2.264,2.369,2.561,1.96,1.402,0.794,0.48,0.32,0.256,0.192,4.089,1.707,481.786,6,0,28.733459,5.784499,2.608695,34.404537,5.708885,4.725898,18.034026,0,0,0,28.733459,5.784499,2.608695,34.404537,5.708885,4.725898,18.034026,0,0,2.665034886,9.375847981,5,38,0.337477788,0,1800,0,0,44100,11700,2700,6300,0,0,0.642857143,0,0,0,100,0,0,0
"654","background",9755046,3050101,2,718.184,5.876,0.1494,4.7943,3.406,0.82952,0.09756,14.08056,1319.94,751.20063,0,5.437,5.607,6.228,4.724,4.175,2.762,1.243,0.807,0.849,9.42,10.389,5.012,583.205,8.981929,0,7.831325,0,0,81.325301,0,0,10.843373,0,0,0,1.727051,0,0,88.849259,0.112634,0.619486,8.691571,0,0,7.541516074,10.19798183,5,54,0.315361442,0,900,0,0,8100,0,0,4500,0,0,0.617647059,0,0,100,0,0,0,0
"655","background",9756612,3050101,4,481.311,237.099,2.952,365.9661,149.876,1.14053,-0.13216,15.71161,1136.63,838.34037,0,237.849,270.152,295.281,202.676,124.671,99.387,77.697,81.405,81.991,75.423,81.796,157.389,318.638,5,0.121951,38.536585,47.621951,9.542683,3.292683,0,0.884146,0,0,0,0.263631,9.67811,3.605252,1.178962,56.101016,2.650082,6.451089,19.787816,0.124192,0.016723,2.232866899,13.74349599,5.093835616,43.3768997,0.213839804,3600,75600,24300,1800,24300,0,0,0,0,0,0.143497758,0.016442451,0,0,100,2,0,0
"656","background",9752894,3050101,2,601.762,30,0.4572,45.4752,25.556,1.00066,0.27931,14.52535,1252.32,782.28828,0,35.168,40.681,44.533,34.661,25.209,18.26,13.661,12.374,15.325,16.078,35.684,30.254,452.486,6,0.787402,15.354331,29.724409,0.984252,37.204724,3.149606,9.251969,3.543307,0,0,0.007916,20.841909,14.661178,2.92709,33.797102,3.900807,3.896849,19.682156,0.19791,0,4.660321621,6.224916708,4.678207739,54,0.31193939,1800,8100,5400,0,18900,900,0,0,0,0,0.467391304,0,0,0,100,1,0,0
"657","background",9752916,3050101,1,589.887,5.511,14.2263,14.2263,8.354,0.91212,8.35423,14.53206,1261.86,782.8448,0,11.391,13.306,14.414,11.157,8.693,6.044,4.528,4.049,5.762,6.26,12.908,10.164,463.238,6,0.031632,39.280066,33.51047,10.046182,10.881256,0.676915,1.284241,4.257607,0,0,0.031632,39.280066,33.51047,10.046182,10.881256,0.676915,1.284241,4.257607,0,0,2.54667194,16.92920438,4.901772152,38,0.253002085,0,90900,11700,0,88200,0,3600,900,0,0,0.319069767,0.03627907,0,0,100,3,0,0
"658","background",9751994,3050101,2,641.815,9.209,0.1539,10.7325,6.556,0.87184,0.90876,14.40667,1264.99,777.54739,0,8.519,9.858,10.979,9.022,6.828,4.614,3.546,3.055,4.569,5.195,12.998,8.215,468,6,0,46.19883,6.432749,0,22.222223,0,6.432749,18.71345,0,0,0,8.729559,0.293501,0.050315,71.119497,6.280923,4.494759,8.981132,0,0.050315,4.814111758,6.923875471,5.121212121,38,0.345030299,0,3600,0,0,9900,0,0,1800,0,0,0.415584416,0,0,0,100,0,0,0
"659","background",9753280,3050101,2,645.088,5.625,0.3636,5.4954,3.475,0.80088,0.20354,14.58191,1293.28,783.79482,0,5.963,6.245,6.544,4.872,4.003,2.77,1.24,0.82,0.764,7.453,9.709,5.256,499.923,6,0,25,0,0,12.871288,2.227723,6.188119,47.277228,6.435644,0,0,16.754012,1.146413,0,59.76089,2.112676,3.832296,15.886013,0.425811,0,2.742767923,9.321189885,4.698019802,95.07446809,0.313737618,0,1800,0,0,0,0,0,27900,0,0,0.050724638,0,0,0,100,0,0,0
"660","background",9756780,3050101,3,451.157,66.149,0.0441,118.5327,52.894,0.88038,0.01197,15.88874,1217.08,843.87998,0,85.639,96.391,104.902,68.676,39.925,31.338,25.499,27.915,33.101,30.856,37.207,58.762,378,5,0,0,0,0,69.387755,30.612245,0,0,0,0,0.581612,10.844096,2.65218,0.616539,54.291094,1.183724,3.518523,26.00776,0.261953,0.008352,2.09473071,0,3.959183673,16.91666667,0.223673464,0,0,0,0,8100,0,0,0,0,0,0.305555556,0.611111111,0,0,0,0,0,0
"661","background",9751818,3050101,2,647.13,5.667,1.9611,5.8851,3.143,0.84467,1.02801,14.30997,1263.98,772.44329,0,5.339,5.581,6.195,4.88,3.854,1.976,1.2,0.803,0.633,3.799,8.335,4.746,468.121,6.28591,0,11.977972,0.229463,0,68.379991,6.33318,1.835704,11.24369,0,0,0,5.734822,0.183514,0,71.310598,6.866493,5.5666,10.337972,0,0,7.492371235,6.494811103,5,38,0.314295547,0,26100,900,0,18900,900,900,12600,0,0,0.408805031,0,0,0,100,2,0,0
"662","background",9751498,3050101,1,666.819,4.671,4.3317,4.3317,2.451,0.98744,2.45082,13.66296,1283.45,740.87335,0,3.959,4.011,4.594,3.741,2.843,1.564,0.946,0.649,0.524,5.291,7.447,3.773,505.258,8.99771,0,3.116559,0,0,81.861625,0.602535,1.101184,13.131103,0,0,0,3.116559,0,0,81.861625,0.602535,1.101184,13.131103,0,0,7.949541315,4.905377441,4.874870089,37.09508197,0.278842715,0,4500,0,0,121500,1800,0,44100,0,0,0.748651564,0,100,0,0,2,0,0
"663","background",9756564,3050101,2,502.971,28.11,5.04,33.9723,15.56,0.93332,2.22462,15.3013,1169.6,819.41443,0,23.836,27.734,30.315,20.819,12.813,9.354,7.662,7.264,10.354,11.211,13.473,18.331,351.027,5,0,5.267857,1.142857,1.196428,76.589285,2.089286,3.660714,10.053571,0,0,0.116565,11.738681,2.156463,1.194797,61.763848,4.013564,3.761888,14.605134,0.074178,0,3.523984402,4.033152758,4.755870294,44.25340599,0.285682872,0,4500,0,0,107100,900,0,21600,0,0,0.631944444,0.170833333,0,0,100,1,0,0
"664","background",9750342,3050101,1,729.175,4.853,6.3162,10.1502,11.221,0.99348,7.23962,9.64551,1465.02,569.1994,0,9.172,9.953,15.735,13.891,12.317,12.447,10.059,12.624,23.688,29.841,22.737,11.163,857.382,39.982299,0,14.491308,0,0,84.055286,0.256483,0.527216,0.427472,0,0,1.188154,12.457882,0.372406,0.044334,84.190459,0.461074,0.345806,0.700479,0,0,9.311687416,6.786651215,3.287546309,46.62989324,0.263944709,0,59400,0,0,108000,0,0,0,0,0,0.684510251,0,100,0,0,1,0,0
"665","background",9756576,3050101,3,503.972,79.475,3.5604,117.108,54.334,1.08896,1.42735,15.27545,1177.61,817.53732,0,83.013,93.36,102.481,72.19,46.881,35.414,27.592,27.304,32.066,32.866,47.28,62.523,360.788,5.01416,0,3.235592,0.379171,0,62.032355,1.112235,8.822042,24.418605,0,0,0.090686,9.116969,2.51537,0.376576,49.428989,2.929603,7.206425,28.164003,0.132186,0.00538,4.104273496,4.045446091,5.080218069,70.91891892,0.235836805,0,1800,0,0,123300,0,0,0,0,0,0.850931677,0.068322981,0,0,100,1,0,0
"666","background",9752828,3050101,2,574.239,7.606,0.0162,7.9497,3.674,0.87944,0.00738,14.69833,1209.48,791.90129,0,6.89,7.411,8.068,5.773,4.006,2.785,1.337,0.859,0.748,3.419,6.394,5.355,407,5,0,0,0,0,33.333333,0,0,66.666667,0,0,0,11.819314,9.849428,0.124533,32.888034,4.347334,4.517152,36.442885,0.011321,0,3.599410829,5.51828289,4.666666667,99,0.297222219,0,0,0,0,0,0,0,2700,0,0,0.2,0,0,0,100,0,0,0
"667","background",9756826,3050101,3,484.19,23.668,4.4532,44.2881,21.526,1.01288,1.35532,15.3726,1193.1,819.99666,0,33.618,38.069,41.097,27.139,16.476,12.201,9.923,10.273,14.015,15.314,23.393,26.39,376.434,5.67522,0,21.806791,11.721908,4.628133,50.323364,0.767987,2.890057,7.861762,0,0,0.430816,16.24906,10.437115,4.324412,51.350363,0.98356,4.155744,11.947001,0.081286,0,3.103983793,13.84001478,4.534443759,51.47159091,0.28891698,0,3600,900,0,85500,900,900,0,0,0,0.711967546,0.109533469,0,0,100,1,0,0
"668","background",9753662,3050101,1,517.641,3.719,1.2141,2.7324,1.238,0.7508,0.53723,14.93738,1204.82,801.68657,0,2.414,2.532,2.748,1.826,1.149,0.671,0.425,0.294,0.257,0.22,0.711,1.649,395.156,6,0,23.276501,0.518903,0.667161,41.289844,2.075612,8.821349,23.35063,0,0,0,14.986825,0.6917,0.658762,44.071146,1.152833,5.500658,32.938077,0,0,2.788335366,5.305311904,5,38,0.268087468,0,1800,1800,2700,50400,0,1800,16200,0,0,0.660146699,0,0,0,100,2,0,0
"669","background",9753710,3050101,2,511.323,13.18,9.7497,14.7735,7.299,0.89495,5.03231,15.06334,1193.07,808.03592,0,10.844,12.647,13.835,9.659,6.138,4.334,3.573,3.331,5.333,6.077,8.804,9.021,379.331,5.34035,0.055386,9.341826,2.704699,2.123142,62.771162,5.280162,6.39712,11.280347,0,0,0.09138,10.941212,2.272312,1.906792,53.067317,4.191288,5.708194,20.359427,0.170576,0,3.26904657,5.61041606,5.02233597,38.80077369,0.256796132,0,5400,900,3600,181800,20700,11700,20700,0,0,0.709214502,0.051359517,0,0,100,4,0,0
"670","background",9753690,3050101,1,517.425,2.285,3.8934,3.8934,1.778,0.83077,1.77791,14.79826,1212.99,794.38794,0,3.453,3.621,3.935,2.596,1.651,0.959,0.613,0.418,0.366,2.245,3.863,2.843,407.793,6,0,6.403144,0.531669,0,52.519648,1.456311,12.159038,26.722145,0.046232,0,0,6.403144,0.531669,0,52.519648,1.456311,12.159038,26.722145,0.046232,0,3.214438179,4.974331133,5,35.50819672,0.243098263,0,0,0,0,58500,0,0,24300,0,0,0.735426009,0.00896861,0,0,100,0,0,0
"671","background",9753456,3050101,2,569.384,3.379,0.0171,3.2355,1.511,0.76155,0.00789,14.77054,1219.14,794.84083,0,2.894,3.016,3.277,2.233,1.479,0.87,0.522,0.361,0.304,0.257,3.603,2.45,412.105,6,0,0,0,0,89.473684,0,0,10.526316,0,0,0,8.706537,2.336579,0.222531,42.614743,6.314325,5.618915,34.18637,0,0,1.880055471,5.001209259,5,38,0.275263156,0,0,0,0,4500,0,0,0,0,0,0.888888889,0,0,0,100,0,0,0
"672","background",9751470,3050101,3,662.89,34.808,1.1304,37.3671,30.112,1.24152,0.73334,13.08851,1234.68,710.7695,0,31.268,36.082,44.308,39.04,32.618,26.386,18.91,19.922,37.508,57.829,53.531,31.754,519.794,8.06847,0,0.398089,0,0,99.522292,0,0.079618,0,0,0,0,0.852622,0.002409,0,96.538934,0.611768,0.067439,1.914786,0,0,17.29071969,1.254193201,3.189490446,61,0.258853503,0,1800,0,0,69300,0,900,0,0,0,0.983695652,0,100,0,0,1,0,0
"673","background",9752986,3050101,3,571.961,31.544,0.018,45.0585,23.279,0.5939,-0.63833,14.79167,1211.87,796.00391,0,33.113,38.206,41.935,32.283,22.656,16.555,12.543,11.486,14.308,13.897,26.4,27.176,404,5,0,50,45,0,0,0,0,5,0,0,0.059922,16.214921,19.910117,4.466194,29.861181,2.540697,3.894936,23.052032,0,0,0.455097533,9.507080078,5,99,0.310000002,0,3600,900,0,0,0,0,900,0,0,0,0,0,0,100,1,0,0
"674","background",9756678,3050101,2,463.744,33.087,0.1152,70.3656,29.776,0.61962,0.109,15.7726,1170.49,840.38941,0,49.033,56.034,59.804,37.464,22.411,17.04,14.079,14.508,20.141,19.207,15.734,34.926,343.969,5,0,0,0,0,100,0,0,0,0,0,0.195692,26.973549,20.779187,7.390259,31.830042,1.094853,3.110611,8.150005,0.069068,0.051161,3.049546534,1.407978935,4.40625,38,0.22679687,0,0,0,0,11700,0,0,0,0,0,0.767857143,0.232142857,0,0,100,1,0,0
"675","background",9751510,3050101,1,604.669,5.339,10.4355,10.4355,7.609,0.98332,7.60947,13.2381,1322.97,721.61617,0,9.158,10.333,11.503,10.021,8.067,5.799,4.241,3.62,6.165,15.093,16.22,9.417,572.784,11.597499,0,1.880121,0,0,89.573092,1.198793,0.922812,6.425183,0,0,0,1.880121,0,0,89.573092,1.198793,0.922812,6.425183,0,0,11.58917251,2.85870111,3.99188956,46.02447552,0.24896221,0,4500,1800,0,119700,1800,5400,63900,0,0,0.617180205,0,0,0,100,1,0,0
"676","background",9756588,3050101,3,495.304,95.468,15.4224,133.9722,57.258,1.1331,4.63702,15.38478,1150.29,822.94886,0,89.697,102.976,112.561,77.451,47.163,36.306,29.146,29.128,34.002,33.573,36.709,63.117,335.501,5,0.099206,3.939076,2.631886,1.698179,63.241129,2.503501,8.479225,16.748366,0.455182,0,0.269384,8.041892,2.63271,1.714385,59.716642,3.328676,5.820312,17.892219,0.223703,0.003359,2.987075227,5.221943207,4.912037848,55.32069971,0.258835345,2700,900,1800,0,219600,0,4500,10800,0,0,0.747081712,0.070817121,0,0,100,2,0,0
"677","background",9754140,3050101,2,601.681,30.081,0.0126,45.4878,25.563,0.92795,0.00659,14.52678,1253.12,782.28101,0,35.177,40.692,44.545,34.67,25.215,18.265,13.664,12.378,15.328,16.081,35.691,30.261,453.929,6,64.285714,0,7.142857,0,28.571429,0,0,0,0,0,0.025721,20.836136,14.659095,2.926279,33.795655,3.899727,3.89577,19.676704,0.197855,0,4.833109788,4.98833847,7.833333333,0,0.258333335,2700,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,100,0,0,0
"678","background",9753320,3050101,2,569.153,8.624,4.1211,12.5316,6.668,0.84395,2.73687,14.75648,1217.74,794.40254,0,9.517,11.026,12.034,8.972,6.249,4.37,3.401,3.081,4.655,4.901,9.683,8.271,411.52,5,0,9.958506,5.306836,0,37.737497,4.302249,4.935575,37.759336,0,0,0,21.746624,16.525424,10.665039,28.820741,2.743464,3.69865,15.800058,0,0,2.525736592,8.796859544,4.962437213,57.86075949,0.265431315,0,1800,0,0,72000,1800,2700,34200,0,0,0.563426689,0,0,0,100,1,0,0
"679","background",9750526,3050101,3,669.565,49.888,0.2376,50.9958,39.822,1.23019,-0.64728,13.17541,1216.82,715.77024,0,40.508,47.052,58.311,52.209,42.305,36.875,26.813,29.497,49.937,73.024,65.905,40.875,478.22,6.31818,0,9.469697,0,0,89.393939,0,0,1.136364,0,0,0,1.823091,0,0,96.909746,0.24355,0.044121,0.968904,0,0,10.75394145,6.416929589,3.765151515,64.29113924,0.213484848,0,3600,0,0,22500,0,0,0,0,0,0.858208955,0,100,0,0,1,0,0
"680","background",9756566,3050101,3,502.971,45.576,3.3552,59.6385,27.17,0.9972,1.4102,15.36271,1165.37,822.29456,0,41.749,47.967,52.459,36.334,22.557,16.833,13.523,13.205,17.219,18.364,22.871,31.541,349.383,5,0.590129,4.345494,2.253219,1.877682,67.381975,1.582618,6.11588,15.853004,0,0,0.252018,5.189768,1.062401,0.176564,60.739455,2.998566,5.926205,23.363767,0.217309,0,2.822043409,2.156082788,4.69009498,67.48312883,0.256544413,0,900,0,0,67500,0,0,6300,0,0,0.824742268,0.041237113,0,0,100,1,0,0
"681","background",9755416,3050101,1,495.287,5.719,12.7044,12.7044,5.517,0.85834,5.51736,15.41218,1153.39,824.4311,0,8.514,10.43,11.382,7.291,4.387,3.158,2.814,2.524,4.118,4.955,0.861,6.058,336.197,5,0.077926,10.087844,1.820629,0.410881,64.678379,1.168886,6.48909,15.266364,0,0,0.077926,10.087844,1.820629,0.410881,64.678379,1.168886,6.48909,15.266364,0,0,1.852072911,6.120838471,4.664443966,49.36776119,0.276588542,0,3600,0,0,158400,0,12600,37800,0,0,0.646310433,0.131467345,0,0,100,3,0,0
"682","background",9752852,3050101,2,573.428,11.221,0.5463,10.9854,5.819,0.8196,1.01053,14.7093,1209.62,792.364,0,8.175,9.708,10.682,8.139,5.429,3.827,3.004,2.505,4.149,4.416,8.079,7.164,405.466,5,0,10.873147,7.08402,0,20.757825,6.260297,1.976936,53.047776,0,0,0,10.56038,8.266426,0.09012,32.811732,3.817795,4.088154,40.357202,0.008193,0,3.431230311,7.677733676,4.919275124,99,0.301301481,0,1800,0,0,10800,3600,0,16200,0,0,0.196319018,0,0,0,100,1,0,0
"683","background",9750308,3050101,1,681.094,2.027,1.4805,1.4805,1.341,0.92895,1.3413,10.30394,1427.01,593.56978,0,1.454,1.641,2.181,1.816,1.544,1.201,0.738,0.651,0.91,5.942,5.002,1.47,809.052,32.750198,0,1.702128,0,0,91.428571,0.425532,0,6.443769,0,0,0,1.702128,0,0,91.428571,0.425532,0,6.443769,0,0,12.49241279,3.319020554,2.677203647,0,0.266237086,0,2700,0,0,68400,0,0,2700,0,0,0.916243655,0,100,0,0,0,0,0
"684","background",9751836,3050101,1,646.165,3.623,5.1966,5.1966,2.78,0.86935,2.77975,14.23623,1267.8,768.10225,0,4.748,4.933,5.506,4.321,3.159,1.763,1.054,0.704,0.558,3.169,7.677,4.254,477.69,6.950469,0.138552,7.585729,0.017319,0,71.267752,10.21822,3.87946,6.892968,0,0,0.138552,7.585729,0.017319,0,71.267752,10.21822,3.87946,6.892968,0,0,6.269232539,4.874241357,5.001736714,42.49023091,0.291408253,0,8100,900,0,63000,22500,4500,36900,0,0,0.479892761,0,0,0,100,3,0,0
"685","background",9756718,3050101,2,460.57,15.605,8.2233,34.3746,15.866,0.96394,3.75065,15.61701,1195.1,831.14421,0,25.325,29.033,31.466,20.262,11.989,8.88,7.437,7.943,11.233,11.157,13.092,18.708,368.628,5,0,6.238371,0.43778,0,63.718946,1.094451,7.409434,20.980628,0,0.12039,0.138765,8.490862,5.972142,1.411217,52.730795,1.712311,4.458816,24.396502,0.319422,0.0288,2.612330448,6.398397954,3.717898194,36.21524202,0.202875288,0,900,0,0,163800,0,900,0,0,3600,0.772626932,0.174392936,0,0,0,0,0,0
"686","background",9753868,3050101,2,617.641,7.264,1.0962,7.6788,4.269,0.85984,0.58568,14.45052,1269.65,778.14181,0,7.534,7.924,8.501,6.582,4.975,3.348,1.526,1.044,0.825,4.934,10.344,6.321,477.13,6,0,31.116585,13.711002,5.500821,32.348112,0.492611,2.545156,14.285714,0,0,0,20.991561,11.767464,4.008439,44.948429,9.118612,2.859822,6.305673,0,0,2.851870854,7.048294831,4.518883415,153,0.314154346,0,9000,1800,0,29700,0,0,0,0,0,0.59223301,0,0,0,100,0,0,0
"687","background",9756602,3050101,4,486.571,217.608,1.6407,334.0125,138.56,1.08691,-1.11254,15.62057,1136.55,833.94816,0,219.013,248.311,271.625,187.459,115.705,91.8,71.876,74.615,76.107,70.566,79.338,147.038,318.844,5,0,26.38508,16.785518,1.974767,46.571585,0,2.523313,5.759737,0,0,0.285079,8.154665,2.605322,0.945234,57.46716,2.777501,6.617447,20.842573,0.136073,0.012125,3.001919118,11.94911018,5.061728395,36.04411765,0.268600221,0,0,0,0,42300,0,0,0,0,0,0.55,0.372727273,0,0,100,0,0,0
"688","background",9754552,3050101,3,696.122,41.503,1.6767,35.9334,30.677,1.20072,1.03634,13.09713,1220.78,706.66134,0,35.282,40.627,46.622,38.485,33.03,23.634,16.972,17.18,32.53,53.698,53.522,33.475,530.981,7.99034,0,2.73752,0,0,92.753624,3.005904,1.502952,0,0,0,0,1.192206,0,0,98.389521,0.187847,0.082653,0.147773,0,0,13.92735211,2.050252452,4.942028986,132.5446429,0.253483623,0,3600,0,0,86400,0,900,0,0,0,0.919739696,0,100,0,0,0,0,0
"689","background",9753732,3050101,2,510.363,16.475,1.0386,17.7129,8.616,0.89852,0.52799,15.22346,1185.02,815.86599,0,12.881,15.012,16.419,11.436,7.208,5.135,4.208,3.933,6.172,6.922,9.763,10.544,364.938,5,0,0,0,0,90.121316,7.279029,1.559792,0.606586,0,0,0.132107,10.319598,2.154362,1.70215,57.537727,4.481479,4.938773,17.488949,0.142269,0,4.026361244,1.018439016,5.017497813,38,0.325148858,0,0,0,0,36900,0,3600,0,0,0,0.765765766,0.153153153,0,0,100,0,0,0
"690","background",9756552,3050101,3,509.468,61.925,0.2007,88.6527,42.313,1.06686,0.09576,15.25869,1187.87,816.71708,0,63.841,71.806,78.974,56.08,37.159,27.747,21.546,20.946,25.5,26.614,40.64,49.356,369.444,6,0,0,0,0,83.856502,8.96861,7.174888,0,0,0,0.080201,9.881933,2.668954,0.478158,47.49094,3.177568,6.987604,29.01333,0.174614,0.007106,3.135629555,3.232246754,5.23364486,57.65957447,0.243222746,0,0,0,0,18900,0,0,0,0,0,0.588888889,0.388888889,0,0,100,0,0,0
"691","background",9755016,3050101,3,714.638,22.8,0.2763,14.508,10.174,0.90017,0.27572,14.29847,1240.6,762.59155,0,12.855,14.603,16.478,13.062,10.636,7.231,5.318,4.612,7.119,14.608,20.916,12.456,467.515,6,0,15.309446,0,0,42.67101,0,0,42.019544,0,0,0,3.418114,0.086849,0.031017,80.359801,0.508685,1.501241,14.026055,0,0.068238,4.06259807,11.01895276,5,130,0.303941366,0,0,0,0,11700,0,0,10800,0,0,0.512820513,0.162393162,0,100,0,0,0,0
"692","background",9750384,3050101,2,678.015,7.433,2.9007,6.1263,5.717,1.07431,2.77588,11.50993,1301.32,640.81369,0,6.064,6.616,8.298,7.113,6.062,5.21,4.004,4.247,9.875,15.857,13.846,6.256,622.744,13.980099,0,0.899783,0,0,97.362705,0.496432,0,1.24108,0,0,0,1.997943,0,0,95.519318,0.337888,0,2.144851,0,0,15.30720627,1.871308108,2.914055228,84,0.275426624,0,3600,0,0,109800,6300,0,0,0,0,0.915605096,0,100,0,0,1,0,0
"693","background",9752248,3050101,2,697.589,9.488,6.0435,12.4596,9.234,1.12773,4.50026,12.40131,1230.36,676.54545,0,10.749,12.143,14.675,11.639,10.358,6.965,5.099,4.425,9.225,15.509,20.025,10.938,511.295,8.622489,0,1.667908,0,0,94.981384,0.089352,0.402085,2.85927,0,0,0,3.394973,0,0,93.946835,0.30338,0.19503,2.15978,0,0,17.75716798,1.533092834,3.799553239,84,0.240957553,0,900,900,0,96300,1800,0,32400,0,0,0.731428571,0,100,0,0,1,0,0
"694","background",9757012,3050101,1,484.03,0.25,0.8748,0.8748,0.391,0.50401,0.3913,15.08227,1210.49,805.55013,0,0.808,0.846,0.899,0.546,0.307,0.188,0.117,0.094,0.082,0.07,0.215,0.526,399.452,6,1.131687,11.316872,0.205761,0,36.625515,0,50.617284,0.102881,0,0,1.131687,11.316872,0.205761,0,36.625515,0,50.617284,0.102881,0,0,3.092423168,7.139673647,4.023036649,61,0.32373042,2700,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,100,0,0,0
"695","background",9752886,3050101,2,613.827,12.844,4.4496,14.0607,8.633,0.95231,3.33406,14.46845,1262.55,779.07189,0,11.575,13.45,14.628,11.568,8.636,5.938,4.446,4.021,5.784,7.179,15.67,10.734,469.287,6,0,14.461974,2.973301,0.121359,66.464401,2.224919,3.600324,10.153722,0,0,0,19.964155,8.250656,2.304295,51.904243,5.93356,3.341228,8.301863,0,0,4.1687044,6.467254166,3.219660194,153,0.283288834,0,0,0,0,139500,2700,2700,0,0,0,0.930232558,0,0,0,100,0,0,0
"696","background",9756666,3050101,1,477.324,1.037,0.3438,2.1735,0.899,0.74889,0.14121,15.51704,1187.6,827.06813,0,1.9,2.017,2.127,1.25,0.714,0.438,0.292,0.233,0.204,0.146,0.281,1.185,366.806,5,0.26178,6.282723,0,0,79.319372,0.26178,13.874346,0,0,0,2.111802,17.639751,6.873706,0,49.606625,0.041408,5.175983,18.550724,0,0,3.591600424,7.70819327,5,48.66019417,0.362047239,0,0,0,0,29700,0,0,0,0,0,0.894039735,0.01986755,0,0,100,0,0,0
"697","background",9753258,3050101,2,552.554,23.829,0.0252,30.6054,15.282,0.56891,0.04376,14.93167,1202.58,804.0018,0,22.49,25.547,27.864,20.435,13.816,10.077,7.92,7.068,10.15,10.245,18.433,18.464,392,5,0,0,0,0,14.285714,0,0,85.714286,0,0,0.297006,5.252014,1.058637,0.417573,37.314003,3.581721,6.207728,45.733106,0.064694,0.073516,1.174166839,1.507465504,5,93.81818182,0.299999997,0,0,0,0,0,0,0,6300,0,0,0.090909091,0,0,0,100,0,0,0
"698","background",9753910,3050101,1,578.086,5.194,7.4484,7.4484,3.702,0.8564,3.70229,14.54684,1243.78,784.01866,0,6.814,7.246,7.805,5.601,4.318,2.938,1.366,0.919,0.719,3.604,7.283,5.423,443.882,5.70445,0,19.127598,29.893668,13.170613,25.253746,1.486225,2.295795,8.772354,0,0,0,19.127598,29.893668,13.170613,25.253746,1.486225,2.295795,8.772354,0,0,3.070568204,14.41186593,4.854483926,42.68550725,0.26726767,0,7200,900,0,162900,8100,9900,5400,0,0,0.699626866,0,0,0,100,4,0,1
"699","background",9753132,3050101,1,643.031,5.651,4.518,7.9335,5.095,0.84629,3.17047,14.55226,1287.66,782.11364,0,7.794,8.256,8.833,6.75,5.216,3.485,2.61,1.081,0.853,4.112,10.687,6.46,489.456,6,0,28.864542,6.733068,3.864541,41.215139,2.111554,6.992032,10.219124,0,0,0,28.156551,7.180942,4.923426,37.073171,3.391946,8.41747,10.595576,0.192853,0,4.264279399,10.59860013,4.974501992,153,0.316974099,0,13500,1800,900,108000,6300,17100,1800,0,0,0.585784314,0.036764706,0,0,100,3,0,0
"700","background",9751712,3050101,2,608.244,9.183,5.6394,11.5335,8.012,0.95945,4.2061,13.86113,1299.28,751.03846,0,9.797,11.109,12.463,10.766,8.55,6.038,4.404,3.778,5.757,13.32,16.565,9.936,515.926,8.03734,0,3.766358,0,0,87.615704,2.250239,2.856687,3.511012,0,0,0,2.37222,0,0,90.292626,3.363246,1.568474,2.200546,0,0,8.536824671,3.425720093,3.771624641,79.51243781,0.247586972,0,4500,900,0,100800,8100,11700,0,0,0,0.677419355,0,0,0,100,3,0,0
